Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
23/07/2021;1000;14,8;14,8;14,4;71,0;71,0;68,0;9,6;9,6;8,8;938,8;938,8;938,0;0,3;184,0;3,3;58,96;0,0;
23/07/2021;1100;21,2;21,2;14,8;48,0;71,0;48,0;9,7;10,7;9,5;939,1;939,1;938,8;2,5;97,0;5,7;688,22;0,0;
23/07/2021;1200;23,5;23,5;21,2;43,0;48,0;42,0;10,0;10,2;9,5;939,5;939,5;939,1;3,4;65,0;11,4;1438,48;0,0;
23/07/2021;1300;24,7;25,2;23,2;39,0;43,0;38,0;9,7;10,3;9,6;939,5;939,7;939,5;3,6;71,0;9,8;2029,07;0,0;
23/07/2021;1400;26,1;26,7;24,6;35,0;39,0;34,0;9,6;10,4;9,1;939,2;939,6;939,2;4,0;93,0;8,9;2424,40;0,0;
23/07/2021;1500;26,9;28,1;25,8;31,0;36,0;29,0;8,4;9,9;8,0;938,3;939,2;938,2;4,3;87,0;8,8;2642,40;0,0;
23/07/2021;1600;27,6;28,2;26,7;29,0;32,0;28,0;7,8;9,3;7,8;937,4;938,3;937,4;3,5;70,0;9,1;2675,92;0,0;
23/07/2021;1700;28,8;28,8;27,5;28,0;30,0;28,0;8,6;8,8;7,6;936,3;937,4;936,3;2,4;94,0;8,5;2434,42;0,0;
23/07/2021;1800;28,8;28,9;27,5;28,0;30,0;27,0;8,4;8,9;7,5;935,7;936,3;935,7;2,4;95,0;7,7;1864,07;0,0;
23/07/2021;1900;27,5;28,9;27,4;29,0;29,0;27,0;7,6;8,1;7,3;935,5;935,7;935,5;4,4;107,0;9,1;708,23;0,0;
23/07/2021;2000;25,9;27,5;25,9;31,0;31,0;28,0;7,3;7,6;7,0;935,8;935,8;935,5;2,3;80,0;9,1;198,09;0,0;
23/07/2021;2100;23,2;25,9;23,2;37,0;37,0;31,0;7,8;7,8;7,3;936,2;936,2;935,7;1,4;69,0;5,0;31,60;0,0;
23/07/2021;2200;21,4;23,2;21,4;43,0;43,0;37,0;8,4;8,4;7,7;936,6;936,6;936,2;1,1;75,0;3,2;;0,0;
23/07/2021;2300;20,4;21,4;20,3;48,0;48,0;43,0;9,0;9,0;8,3;937,2;937,2;936,6;1,3;67,0;3,0;;0,0;
24/07/2021;0000;19,6;20,4;19,5;52,0;52,0;48,0;9,4;9,4;8,9;937,5;937,5;937,2;1,6;90,0;3,0;;0,0;
24/07/2021;0100;19,1;19,6;19,1;53,0;53,0;52,0;9,3;9,5;9,3;937,7;937,7;937,4;2,0;97,0;4,1;;0,0;
24/07/2021;0200;18,5;19,2;18,3;54,0;55,0;53,0;8,9;9,3;8,9;937,5;937,7;937,5;2,8;97,0;6,0;;0,0;
24/07/2021;0300;18,3;18,5;18,2;52,0;54,0;52,0;8,2;8,9;8,2;937,3;937,6;937,3;3,5;92,0;6,6;;0,0;
24/07/2021;0400;17,6;18,3;17,6;52,0;52,0;51,0;7,5;8,1;7,5;937,0;937,3;937,0;3,0;94,0;6,6;;0,0;
24/07/2021;0500;17,2;17,6;17,2;53,0;53,0;51,0;7,5;7,5;7,3;936,8;937,0;936,8;3,0;87,0;7,2;;0,0;
24/07/2021;0600;17,0;17,2;16,7;54,0;55,0;53,0;7,7;7,8;7,5;936,4;936,8;936,4;2,9;83,0;6,7;;0,0;
24/07/2021;0700;16,6;17,0;16,6;56,0;57,0;54,0;7,8;7,9;7,7;936,3;936,4;936,1;3,2;90,0;8,2;;0,0;
24/07/2021;0800;16,4;16,9;16,1;58,0;59,0;55,0;8,2;8,2;7,7;936,6;936,6;936,2;2,7;92,0;8,2;;0,0;
24/07/2021;0900;15,0;16,5;15,0;62,0;62,0;58,0;7,7;8,3;7,7;937,3;937,4;936,6;1,1;175,0;5,3;;0,0;
24/07/2021;1000;15,1;15,1;14,0;67,0;70,0;62,0;9,1;9,1;7,7;938,0;938,0;937,3;0,5;201,0;2,8;42,59;0,0;
24/07/2021;1100;20,1;20,2;15,1;46,0;67,0;46,0;8,2;10,3;8,2;939,0;939,0;938,0;2,2;82,0;5,3;735,89;0,0;
24/07/2021;1200;21,9;22,2;20,1;41,0;47,0;41,0;8,2;8,8;7,9;939,4;939,4;939,1;1,9;124,0;6,4;1430,84;0,0;
24/07/2021;1300;24,5;24,5;21,9;36,0;42,0;35,0;8,3;9,1;7,8;939,1;939,5;939,1;3,0;102,0;6,0;2033,47;0,0;
24/07/2021;1400;26,1;26,3;24,2;32,0;36,0;31,0;8,1;8,6;7,5;938,6;939,1;938,6;1,9;103,0;8,7;2450,25;0,0;
24/07/2021;1500;27,1;27,9;25,7;28,0;32,0;27,0;7,2;8,5;6,9;937,7;938,6;937,7;2,0;91,0;6,3;2657,90;0,0;
24/07/2021;1600;27,8;28,3;26,7;27,0;30,0;25,0;7,1;7,8;6,3;936,5;937,7;936,5;1,3;184,0;5,3;2639,65;0,0;
24/07/2021;1700;28,5;29,2;27,5;25,0;29,0;24,0;6,6;8,1;6,1;935,3;936,5;935,3;1,1;39,0;5,5;2391,95;0,0;
24/07/2021;1800;29,4;29,4;28,1;24,0;26,0;24,0;6,6;7,3;5,9;934,5;935,3;934,5;1,9;153,0;6,3;1970,75;0,0;
24/07/2021;1900;28,2;29,4;27,8;25,0;25,0;24,0;6,2;6,8;5,7;934,3;934,5;934,2;2,6;96,0;5,4;698,46;0,0;
24/07/2021;2000;26,5;28,5;26,5;26,0;27,0;24,0;5,7;6,5;5,4;934,4;934,4;934,2;2,5;95,0;6,5;131,88;0,0;
24/07/2021;2100;23,8;26,5;23,8;32,0;32,0;26,0;6,0;6,0;5,7;934,8;934,8;934,4;1,3;74,0;6,0;19,48;0,0;
24/07/2021;2200;21,8;23,8;21,8;38,0;38,0;32,0;6,7;6,8;6,1;935,2;935,3;934,8;1,5;98,0;3,1;;0,0;
24/07/2021;2300;20,8;22,0;20,5;41,0;42,0;37,0;6,9;7,2;6,6;935,8;935,9;935,2;1,1;123,0;3,1;;0,0;
25/07/2021;0000;19,3;20,8;19,3;46,0;46,0;40,0;7,3;7,3;6,8;936,2;936,2;935,8;0,4;129,0;3,1;;0,0;
25/07/2021;0100;18,0;19,4;18,0;51,0;51,0;45,0;7,6;7,7;6,9;936,6;936,6;936,3;0,5;143,0;2,1;;0,0;
25/07/2021;0200;18,1;19,1;17,6;49,0;53,0;46,0;7,2;7,9;7,2;936,9;937,0;936,6;0,8;107,0;3,5;;0,0;
25/07/2021;0300;17,7;18,2;17,4;50,0;52,0;49,0;7,1;7,4;7,1;936,9;937,0;936,9;1,3;133,0;2,9;;0,0;
25/07/2021;0400;16,7;17,7;16,5;54,0;54,0;50,0;7,4;7,4;7,1;936,6;936,9;936,6;0,9;119,0;2,9;;0,0;
25/07/2021;0500;16,1;17,1;15,8;56,0;57,0;52,0;7,3;7,5;7,1;936,2;936,6;936,2;1,1;127,0;2,8;;0,0;
25/07/2021;0600;15,3;16,4;15,3;57,0;57,0;54,0;6,8;7,3;6,8;935,7;936,2;935,7;0,4;129,0;1,9;;0,0;
25/07/2021;0700;13,8;15,3;13,7;65,0;65,0;57,0;7,2;7,8;6,8;935,7;935,8;935,5;0,0;216,0;1,4;;0,0;
25/07/2021;0800;14,2;14,2;13,3;63,0;69,0;63,0;7,3;7,9;7,1;935,8;935,8;935,6;1,0;138,0;2,6;;0,0;
25/07/2021;0900;13,7;14,2;13,0;67,0;69,0;63,0;7,6;7,7;7,1;936,2;936,2;935,7;0,3;112,0;2,6;;0,0;
25/07/2021;1000;14,6;14,6;12,8;64,0;70,0;64,0;7,9;8,0;7,3;936,7;936,7;936,2;0,9;205,0;1,6;42,66;0,0;
25/07/2021;1100;21,3;21,3;14,6;43,0;64,0;43,0;8,3;9,5;8,0;936,9;936,9;936,7;3,4;65,0;8,7;764,31;0,0;
25/07/2021;1200;23,1;23,2;21,4;37,0;43,0;37,0;7,8;8,5;7,6;938,0;938,0;936,9;3,9;64,0;8,6;1470,16;0,0;
25/07/2021;1300;25,0;25,9;23,0;32,0;38,0;31,0;7,0;8,3;7,0;938,0;938,1;937,9;2,5;44,0;8,2;2076,68;0,0;
25/07/2021;1400;26,2;26,6;24,9;30,0;33,0;28,0;7,0;8,0;6,4;937,2;938,0;937,2;2,4;29,0;7,7;2478,72;0,0;
25/07/2021;1500;26,6;27,8;26,2;28,0;30,0;26,0;6,4;7,7;6,0;936,3;937,2;936,3;2,4;14,0;7,7;2702,38;0,0;
25/07/2021;1600;28,5;29,0;26,6;24,0;28,0;23,0;6,0;7,1;5,7;935,2;936,3;935,2;1,2;41,0;6,8;2676,55;0,0;
25/07/2021;1700;29,8;29,8;27,7;23,0;26,0;22,0;6,3;6,9;5,6;934,1;935,2;934,1;1,2;56,0;5,2;2412,42;0,0;
25/07/2021;1800;29,4;30,6;29,2;20,0;23,0;20,0;4,1;6,5;4,1;933,6;934,1;933,6;1,3;71,0;5,0;1988,39;0,0;
25/07/2021;1900;29,7;30,8;28,9;21,0;22,0;18,0;5,1;5,7;3,6;933,2;933,6;933,2;0,3;230,0;4,8;761,12;0,0;
25/07/2021;2000;26,8;30,2;26,6;27,0;28,0;20,0;6,3;6,8;4,2;933,0;933,2;933,0;0,3;5,0;2,3;116,14;0,0;
25/07/2021;2100;25,4;27,2;25,3;30,0;32,0;25,0;6,8;7,3;5,7;933,8;933,8;933,0;1,0;130,0;2,3;17,35;0,0;
25/07/2021;2200;22,5;25,4;22,5;39,0;39,0;30,0;7,9;8,0;6,9;934,3;934,3;933,8;0,9;64,0;2,1;;0,0;
25/07/2021;2300;20,3;22,5;19,9;48,0;50,0;39,0;9,0;9,3;7,7;934,9;934,9;934,3;0,0;133,0;2,1;;0,0;
26/07/2021;0000;19,0;20,3;19,0;55,0;55,0;48,0;9,7;9,8;8,7;935,5;935,5;934,9;0,1;316,0;1,4;;0,0;
26/07/2021;0100;17,5;18,8;17,5;59,0;59,0;56,0;9,5;9,9;9,4;935,9;935,9;935,5;0,1;64,0;1,4;;0,0;
26/07/2021;0200;18,0;18,2;16,7;56,0;62,0;55,0;9,2;9,6;9,1;935,9;935,9;935,8;1,6;111,0;2,4;;0,0;
26/07/2021;0300;16,3;18,0;15,6;65,0;67,0;56,0;9,6;9,7;9,1;935,9;936,0;935,8;0,7;103,0;2,4;;0,0;
26/07/2021;0400;15,1;16,3;15,0;72,0;72,0;65,0;10,0;10,0;9,1;935,4;935,9;935,4;0,7;86,0;2,2;;0,0;
26/07/2021;0500;14,8;15,2;14,1;71,0;75,0;71,0;9,6;10,1;9,5;934,9;935,4;934,9;1,5;105,0;2,7;;0,0;
26/07/2021;0600;13,8;14,8;13,6;78,0;78,0;71,0;10,0;10,0;9,3;934,4;934,9;934,4;0,6;91,0;2,4;;0,0;
26/07/2021;0700;12,8;13,8;12,8;81,0;81,0;77,0;9,7;10,0;9,5;934,3;934,4;934,2;0,0;29,0;1,4;;0,0;
26/07/2021;0800;12,9;13,0;12,7;83,0;83,0;81,0;10,1;10,1;9,6;934,7;934,8;934,3;0,2;89,0;0,8;;0,0;
26/07/2021;0900;12,2;12,9;12,1;84,0;84,0;83,0;9,4;10,1;9,3;934,9;934,9;934,7;0,1;56,0;1,4;;0,0;
26/07/2021;1000;13,3;13,3;11,6;85,0;86,0;83,0;10,7;10,7;9,1;935,6;935,6;934,9;0,1;3,0;0,9;44,06;0,0;
