 Produção Ambulatorial do SUS - por gestor -  Brasil
Valor aprovado por Município gestor e Ano processamento
Financiamento: 05 Incentivo - MAC, 06 Média e Alta Complexidade (MAC)
Período:2017-2020
"Município gestor";"2017";"2018";"2019";"2020";"Total"
"510610 Nossa Senhora do Livramento";508629,53;382997,64;343672,47;266469,76;1501769,40
"510615 Nova Bandeirantes";353546,87;260074,87;254846,53;147900,81;1016369,08
"510620 Nova Brasilândia";145938,83;138554,74;334354,17;223514,92;842362,66
"510621 Nova Canaã do Norte";-;-;92254,28;209737,00;301991,28
"510880 Nova Guarita";137400,29;168702,55;116804,65;166774,02;589681,51
"510618 Nova Lacerda";233586,92;227415,32;235223,57;139801,36;836027,17
"510885 Nova Marilândia";18656,50;9866,81;13613,96;32395,38;74532,65
"510890 Nova Maringá";256003,81;241049,06;230382,13;185139,48;912574,48
"510895 Nova Monte Verde";157940,34;96276,54;69396,70;59225,00;382838,58
"510622 Nova Mutum";1822567,53;2053898,48;2488758,22;1825182,62;8190406,85
"510617 Nova Nazaré";-;3848,23;29201,48;21190,33;54240,04
"510623 Nova Olímpia";141986,75;71470,01;557866,48;342456,07;1113779,31
"510619 Nova Santa Helena";125698,55;365259,95;268161,94;135447,63;894568,07
"510624 Nova Ubiratã";374083,65;408931,05;563502,33;571969,66;1918486,69
"510625 Nova Xavantina";628050,83;607222,89;759289,03;483616,85;2478179,60
"510627 Novo Horizonte do Norte";51083,03;44973,20;59965,61;69348,68;225370,52
"510626 Novo Mundo";210518,43;237291,96;345015,24;287703,20;1080528,83
"510631 Novo Santo Antônio";-;36495,38;52643,50;20031,04;109169,92
"510628 Novo São Joaquim";59886,53;460746,26;359688,88;207632,48;1087954,15
"510629 Paranaíta";620677,68;739127,71;1179775,43;856404,83;3395985,65
"510630 Paranatinga";518551,47;628249,68;879310,87;959818,85;2985930,87
"510637 Pedra Preta";562691,42;297792,23;507097,61;420574,84;1788156,10
"510642 Peixoto de Azevedo";979629,76;609279,53;1083078,03;561894,11;3233881,43
"510645 Planalto da Serra";62420,77;53736,52;163963,84;110220,03;390341,16
"510650 Poconé";156693,90;324203,78;937405,17;695095,97;2113398,82
"510665 Pontal do Araguaia";214036,05;182810,81;179817,43;139670,21;716334,50
"510670 Ponte Branca";24814,73;34167,74;27563,72;24738,38;111284,57
"510675 Pontes e Lacerda";895279,52;1572297,43;1965433,56;1975953,67;6408964,18
"510677 Porto Alegre do Norte";35813,91;71996,66;137751,81;174973,60;420535,98
"510680 Porto dos Gaúchos";409221,83;430099,64;570840,25;349073,57;1759235,29
"510682 Porto Esperidião";316148,86;393949,40;471813,18;353748,88;1535660,32
"510685 Porto Estrela";15625,45;42228,89;95423,02;37088,84;190366,20
"510700 Poxoréo";533454,27;574097,70;562679,52;467041,64;2137273,13
"510704 Primavera do Leste";3970271,81;4194251,12;4895604,84;3808705,32;16868833,09
"510706 Querência";749779,33;739239,43;777705,44;956902,93;3223627,13
"510715 Reserva do Cabaçal";7698,12;3582,46;5548,13;2543,42;19372,13
"510718 Ribeirão Cascalheira";239829,68;470594,27;570983,29;359248,95;1640656,19
"510719 Ribeirãozinho";58946,71;68678,61;113640,99;62079,27;303345,58
"510720 Rio Branco";56639,89;30443,17;24427,10;16005,77;127515,93
"510757 Rondolândia";25798,98;36222,84;80665,36;115711,14;258398,32
"510760 Rondonópolis";12217161,49;16033083,36;17589155,03;13309931,21;59149331,09
"510770 Rosário Oeste";68754,39;144880,22;299031,31;265930,88;778596,80
"510775 Salto do Céu";14422,63;47859,55;79199,45;58821,45;200303,08
"510724 Santa Carmem";84220,81;98662,36;136600,75;149825,69;469309,61
"510774 Santa Cruz do Xingu";25191,46;13908,13;22505,79;21326,55;82931,93
"510776 Santa Rita do Trivelato";85653,26;129201,28;104086,09;79270,75;398211,38
"510777 Santa Terezinha";27488,14;39067,29;101184,83;42116,58;209856,84
"510726 Santo Afonso";45636,70;41133,24;39208,52;31989,22;157967,68
"510779 Santo Antônio do Leste";133681,03;132742,16;331985,37;301769,99;900178,55
"510780 Santo Antônio do Leverger";61385,92;131825,83;326977,80;195864,82;716054,37
"510785 São Félix do Araguaia";527955,88;589365,78;506048,25;262869,31;1886239,22
"510729 São José do Povo";45261,17;13618,59;13625,82;3665,45;76171,03
"510730 São José do Rio Claro";886860,37;1097497,65;987964,56;828064,47;3800387,05
"510735 São José do Xingu";53709,56;57235,25;48574,88;34375,57;193895,26
"510710 São José dos Quatro Marcos";57758,60;-;-;-;57758,60
"510740 São Pedro da Cipa";70953,26;75647,08;60407,72;47978,97;254987,03
"510787 Sapezal";238438,48;294132,76;229139,01;231490,30;993200,55
"510788 Serra Nova Dourada";21271,55;36832,01;31173,26;46466,26;135743,08
"510790 Sinop";5692553,51;7410504,98;7281341,00;6016395,32;26400794,81
"510792 Sorriso";4059340,04;5115520,68;6177488,76;5217351,80;20569701,28
"510794 Tabaporã";725745,50;391899,35;520434,52;405211,58;2043290,95
"510795 Tangará da Serra";3798193,55;4237992,45;4428651,08;3769674,65;16234511,73
"510800 Tapurah";293674,00;310257,75;675509,58;582201,34;1861642,67
"510805 Terra Nova do Norte";603997,05;635085,80;741216,92;394678,44;2374978,21
"510810 Tesouro";66655,47;64097,02;68553,48;57452,36;256758,33
"510820 Torixoréu";51923,41;11398,44;136152,13;68488,86;267962,84
"510830 União do Sul";103369,90;114449,12;161237,64;176744,93;555801,59
"510835 Vale de São Domingos";17341,37;51706,92;127736,50;98132,53;294917,32
"510840 Várzea Grande";8961521,16;9209837,71;11693706,61;7528948,82;37394014,30
"510850 Vera";321463,94;349726,27;416204,34;402558,03;1489952,58
"510550 Vila Bela da Santíssima Trindade";6651,08;17061,97;130245,36;216866,78;370825,19
"510860 Vila Rica";94509,02;129097,34;239726,18;253324,29;716656,83
"510000 Mato Grosso - Gestão estadual";65684941,93;62170425,88;49878318,50;33201041,86;210934728,17
"520005 Abadia de Goiás";161577,50;304491,74;635810,59;421118,84;1522998,67
"520010 Abadiânia";416997,76;943291,03;1135863,88;868654,97;3364807,64
"520013 Acreúna";464981,58;648478,33;619194,63;443952,34;2176606,88
"520015 Adelândia";15,00;-;-;205871,32;205886,32
"520017 Água Fria de Goiás";241364,59;217764,02;238275,60;273648,86;971053,07
"520020 Água Limpa";130368,40;115219,03;134395,09;99516,99;479499,51
"520025 Águas Lindas de Goiás";2291550,90;2102384,44;2778336,95;2513796,72;9686069,01
"520030 Alexânia";939756,45;1171690,40;1116331,46;779197,51;4006975,82
"520050 Aloândia";14499,85;22953,94;21602,75;67688,73;126745,27
"520055 Alto Horizonte";50077,09;58641,79;144777,69;68574,57;322071,14
"520060 Alto Paraíso de Goiás";177507,61;288687,63;422155,74;179911,43;1068262,41
"520080 Alvorada do Norte";420307,19;229658,92;343373,76;313525,25;1306865,12
"520082 Amaralina";50074,80;55545,84;70474,83;79638,58;255734,05
"520085 Americano do Brasil";375914,06;328095,37;319219,43;293176,40;1316405,26
"520090 Amorinópolis";111137,09;146695,73;160471,80;168027,29;586331,91
"520110 Anápolis";36363648,21;35346082,68;35634444,13;37872188,10;145216363,12
"520130 Anicuns";920850,54;896916,83;984148,35;753949,53;3555865,25
"520140 Aparecida de Goiânia";45772205,72;50967137,54;58433310,40;47979814,42;203152468,08
"520145 Aparecida do Rio Doce";132848,24;127917,20;130897,05;76494,59;468157,08
"520150 Aporé";42424,05;-;6152,54;131657,59;180234,18
"520160 Araçu";108033,63;52975,42;80559,92;67411,36;308980,33
"520170 Aragarças";4124922,35;2896119,32;1264575,63;334572,13;8620189,43
"520180 Aragoiânia";335454,02;326923,29;295087,62;287505,23;1244970,16
"520215 Araguapaz";423780,65;447080,59;229632,44;194127,10;1294620,78
"520235 Arenópolis";399942,33;189208,19;204013,02;171035,30;964198,84
"520250 Aruanã";598000,70;559656,63;457021,94;288813,54;1903492,81
"520260 Aurilândia";-;10129,42;24466,21;33537,94;68133,57
"520280 Avelinópolis";217781,75;286814,74;274503,02;235886,34;1014985,85
"520320 Barro Alto";361981,97;423107,28;377518,22;343324,02;1505931,49
"520330 Bela Vista de Goiás";1137967,46;1998957,46;2597341,29;2082524,92;7816791,13
"520340 Bom Jardim de Goiás";272198,42;299558,64;217663,96;190698,35;980119,37
"520350 Bom Jesus de Goiás";859938,40;1001540,33;1236400,60;662298,00;3760177,33
"520355 Bonfinópolis";33946,21;350513,32;513536,12;527161,54;1425157,19
"520357 Bonópolis";28847,93;88753,63;32378,90;44457,37;194437,83
"520360 Brazabrantes";111049,79;127297,88;147530,46;119886,35;505764,48
"520380 Britânia";368335,96;358717,31;341729,29;264032,87;1332815,43
"520390 Buriti Alegre";270570,09;223395,46;249133,12;288472,99;1031571,66
"520393 Buriti de Goiás";267218,22;265911,41;338311,95;307262,81;1178704,39
"520396 Buritinópolis";41612,24;82214,10;130059,40;132857,79;386743,53
"520400 Cabeceiras";361721,87;453410,02;506301,87;552305,42;1873739,18
"520410 Cachoeira Alta";318312,34;324196,02;367367,29;380739,32;1390614,97
"520420 Cachoeira de Goiás";-;2642,38;17516,11;15441,21;35599,70
"520425 Cachoeira Dourada";214581,19;34273,92;45048,25;39746,93;333650,29
"520430 Caçu";545071,39;1040680,62;831890,87;657237,26;3074880,14
"520440 Caiapônia";495395,83;713714,00;661759,26;338124,35;2208993,44
"520450 Caldas Novas";5334533,45;5395517,06;6718679,70;4169773,61;21618503,82
"520460 Campestre de Goiás";77519,22;183889,28;204613,77;230140,80;696163,07
"520465 Campinaçu";157319,36;231437,22;107328,77;113195,52;609280,87
"520470 Campinorte";2902,62;13460,72;31882,18;43136,88;91382,40
"520480 Campo Alegre de Goiás";60014,89;58015,36;62431,40;57831,09;238292,74
"520485 Campo Limpo de Goiás";66399,16;175112,25;287569,61;271639,69;800720,71
"520490 Campos Belos";-;685363,73;843007,19;371399,25;1899770,17
"520495 Campos Verdes";55046,23;191330,66;245678,15;246193,53;738248,57
"520500 Carmo do Rio Verde";170949,58;160011,09;192956,07;156201,65;680118,39
"520505 Castelândia";72531,44;168508,43;115251,19;170949,88;527240,94
"520510 Catalão";3102981,56;3867905,04;4171986,81;4096285,10;15239158,51
"520520 Caturaí";127452,35;185152,11;151367,25;133833,41;597805,12
"520530 Cavalcante";247412,61;210222,42;348981,07;375720,01;1182336,11
"520540 Ceres";4167042,78;4798332,51;4517785,74;4374037,90;17857198,93
"520545 Cezarina";92080,35;276590,39;294229,04;245386,67;908286,45
"520547 Chapadão do Céu";660927,37;649975,17;688649,24;614045,50;2613597,28
"520549 Cidade Ocidental";2037332,56;2343380,66;2670402,13;2216180,73;9267296,08
"520551 Cocalzinho de Goiás";383497,89;334760,99;370128,80;352898,91;1441286,59
"520552 Colinas do Sul";52445,55;69252,01;76652,61;61577,79;259927,96
"520570 Córrego do Ouro";193582,57;189520,21;205747,35;187169,37;776019,50
"520580 Corumbá de Goiás";30644,00;-;64889,35;198001,91;293535,26
"520590 Corumbaíba";190814,89;296017,30;509158,58;420683,70;1416674,47
"520620 Cristalina";272575,08;1250294,85;1971364,41;2349974,56;5844208,90
"520630 Cristianópolis";3614,52;5605,85;4804,75;5297,79;19322,91
"520640 Crixás";792370,87;760381,23;360518,98;418420,56;2331691,64
"520650 Cromínia";134540,73;178967,86;200447,45;164855,35;678811,39
"520660 Cumari";20207,65;29811,40;29393,72;66071,14;145483,91
"520670 Damianópolis";61975,59;83840,77;214514,93;175245,95;535577,24
"520680 Damolândia";120593,44;153140,71;70413,50;82066,89;426214,54
"520690 Davinópolis";38106,11;55401,04;43238,35;304,23;137049,73
"520710 Diorama";59540,98;60416,32;80759,05;114600,22;315316,57
"520830 Divinópolis de Goiás";-;-;25200,00;12954,50;38154,50
"520725 Doverlândia";217695,85;369631,15;177695,85;265828,24;1030851,09
"520735 Edealina";62157,11;397316,79;480627,62;263353,46;1203454,98
"520740 Edéia";287229,27;278693,95;442753,21;374002,91;1382679,34
"520750 Estrela do Norte";52800,80;54588,64;66855,51;64445,74;238690,69
"520753 Faina";87528,31;106948,85;32137,36;-;226614,52
"520760 Fazenda Nova";82409,93;69963,56;98415,28;93421,96;344210,73
"520780 Firminópolis";269554,03;276163,63;280127,76;222159,92;1048005,34
"520790 Flores de Goiás";510969,62;582427,49;532569,44;529865,05;2155831,60
"520800 Formosa";5145545,77;5317452,68;6133721,33;2683373,28;19280093,06
"520810 Formoso";360234,51;345446,64;365173,47;349453,68;1420308,30
"520815 Gameleira de Goiás";42926,68;58836,15;78711,63;93849,90;274324,36
"520840 Goianápolis";48459,21;44907,69;38341,76;44501,66;176210,32
"520850 Goiandira";318142,01;317440,97;312552,84;300622,79;1248758,61
"520860 Goianésia";945305,39;1786071,75;1415649,93;1302197,56;5449224,63
"520870 Goiânia";205343543,68;189196333,58;203266730,94;156060526,47;753867134,67
"520880 Goianira";1102777,08;1168493,20;3053450,70;2455544,75;7780265,73
"520890 Goiás";1950713,11;1899589,53;1765077,08;1949554,55;7564934,27
"520910 Goiatuba";1106640,14;1461540,64;1791338,39;1349590,39;5709109,56
"520915 Gouvelândia";38692,10;58428,86;58792,82;71993,88;227907,66
"520920 Guapó";583124,68;710928,24;674196,75;556246,66;2524496,33
"520929 Guaraíta";102480,86;89450,66;63605,26;87751,22;343288,00
"520940 Guarani de Goiás";59263,35;83199,60;83416,23;91368,22;317247,40
"520945 Guarinos";17961,46;17002,21;22229,70;14328,75;71522,12
"520960 Heitoraí";63616,38;61411,92;79558,43;74691,78;279278,51
"520970 Hidrolândia";971616,98;1719697,27;1167593,27;2375333,31;6234240,83
"520980 Hidrolina";16516,96;84751,76;78892,18;69366,11;249527,01
"520990 Iaciara";257763,50;173446,97;288270,18;331785,41;1051266,06
"520993 Inaciolândia";27869,83;125707,82;185835,58;189581,67;528994,90
"520995 Indiara";118351,04;559753,68;738158,12;578383,85;1994646,69
"521000 Inhumas";2543143,37;3333738,20;4908612,74;3592423,47;14377917,78
"521010 Ipameri";1261078,52;1352621,88;1576955,79;1354791,80;5545447,99
"521015 Ipiranga de Goiás";41348,97;20409,78;21108,00;32795,20;115661,95
"521020 Iporá";2208831,88;3064511,62;2042040,26;1292058,84;8607442,60
"521030 Israelândia";41277,74;29850,07;95003,56;90009,65;256141,02
"521040 Itaberaí";1314684,19;965931,33;1564406,90;1158545,93;5003568,35
"521056 Itaguari";10752,44;7079,06;30394,73;41619,38;89845,61
"521060 Itaguaru";244003,16;245035,14;167880,24;203421,57;860340,11
"521080 Itajá";137513,50;149989,56;124173,88;75941,56;487618,50
"521090 Itapaci";1347878,83;977763,40;620408,85;756953,12;3703004,20
"521100 Itapirapuã";374813,08;424120,85;336902,93;331417,62;1467254,48
"521120 Itapuranga";979946,27;985673,44;1083370,11;1079294,46;4128284,28
"521130 Itarumã";284056,35;217926,60;314361,12;569852,08;1386196,15
"521140 Itauçu";300404,02;347744,17;338666,36;174114,71;1160929,26
"521150 Itumbiara";6382516,81;6876060,52;6813053,71;4309924,21;24381555,25
"521160 Ivolândia";264709,08;267518,52;294148,14;222425,59;1048801,33
"521170 Jandaia";72524,53;311554,55;283785,45;186100,73;853965,26
"521180 Jaraguá";2679595,31;1233489,76;1757926,25;2209548,08;7880559,40
"521190 Jataí";4972563,20;5848877,82;5028951,32;3674802,23;19525194,57
"521200 Jaupaci";51652,36;59343,30;77577,86;91471,23;280044,75
"521205 Jesúpolis";21833,30;32010,00;8128,50;5600,70;67572,50
"521210 Joviânia";30557,57;195739,87;255670,66;224620,39;706588,49
"521220 Jussara";745778,14;928729,66;1052609,48;1220879,18;3947996,46
"521230 Leopoldo de Bulhões";-;118154,04;99644,18;173751,64;391549,86
"521250 Luziânia";5164988,44;4899283,97;4971236,16;3429838,01;18465346,58
"521260 Mairipotaba";44989,60;97391,85;104936,66;102681,49;349999,60
"521270 Mambaí";76182,86;139925,63;298749,41;279072,83;793930,73
"521280 Mara Rosa";96863,54;290898,12;319443,23;345604,22;1052809,11
"521290 Marzagão";124555,76;107490,92;130512,16;111297,34;473856,18
"521295 Matrinchã";128042,36;81326,88;87424,20;73807,98;370601,42
"521300 Maurilândia";302932,66;446662,65;508737,61;374024,15;1632357,07
"521305 Mimoso de Goiás";6920,65;7634,55;12807,50;1439,46;28802,16
"521308 Minaçu";949084,25;978705,47;1008789,65;875499,99;3812079,36
"521310 Mineiros";3113831,29;3560341,99;1694402,29;1941449,51;10310025,08
"521340 Moiporá";78080,82;39210,50;53318,92;31223,64;201833,88
"521350 Monte Alegre de Goiás";47499,97;58834,46;53060,94;53267,11;212662,48
"521370 Montes Claros de Goiás";135712,55;143072,05;193229,23;178451,11;650464,94
"521375 Montividiu";105165,13;506280,13;454508,12;414821,48;1480774,86
"521377 Montividiu do Norte";92501,83;176427,64;84578,72;60213,34;413721,53
"521380 Morrinhos";1817563,51;2336993,41;2974937,00;2106032,41;9235526,33
"521385 Morro Agudo de Goiás";75150,37;120748,52;148662,90;111317,40;455879,19
"521390 Mossâmedes";92550,37;60046,58;107167,45;115555,65;375320,05
"521400 Mozarlândia";722512,53;814774,67;899807,41;685860,63;3122955,24
"521405 Mundo Novo";282116,69;286396,81;375604,84;322769,60;1266887,94
"521410 Mutunópolis";233609,89;206718,59;170664,45;94601,88;705594,81
"521440 Nazário";270785,89;209275,04;49170,49;43923,24;573154,66
"521450 Nerópolis";1778923,51;1971688,57;1974116,68;1774057,22;7498785,98
"521460 Niquelândia";1302202,54;1088934,32;963601,64;1297924,09;4652662,59
"521470 Nova América";113886,05;114468,82;94507,26;113058,49;435920,62
"521480 Nova Aurora";943,57;-;-;5550,00;6493,57
"521483 Nova Crixás";194720,91;186091,24;193343,91;117824,47;691980,53
"521486 Nova Glória";103984,70;102647,38;102635,02;79406,53;388673,63
"521490 Nova Roma";30538,53;91645,88;157206,23;159394,40;438785,04
"521500 Nova Veneza";208415,07;173123,50;345696,59;399804,52;1127039,68
"521520 Novo Brasil";57152,06;50027,45;99687,64;73708,90;280576,05
"521523 Novo Gama";2238572,47;559404,55;913346,32;852166,42;4563489,76
"521525 Novo Planalto";-;-;24469,90;106033,97;130503,87
"521530 Orizona";554558,24;509771,67;559675,66;489279,61;2113285,18
"521540 Ouro Verde de Goiás";285600,41;288776,40;213065,61;161268,89;948711,31
"521550 Ouvidor";189058,73;273770,99;315674,83;323236,48;1101741,03
"521560 Padre Bernardo";540207,53;611096,90;533317,25;570995,08;2255616,76
"521565 Palestina de Goiás";262727,44;339745,82;333134,22;221125,32;1156732,80
"521570 Palmeiras de Goiás";832107,83;887325,55;924494,42;654115,69;3298043,49
"521580 Palmelo";181082,68;262204,01;239214,38;109517,27;792018,34
"521590 Palminópolis";107874,81;182792,15;178316,74;125267,10;594250,80
"521600 Panamá";109586,06;29887,02;49714,04;110471,42;299658,54
"521630 Paranaiguara";105093,27;153895,08;130110,02;104770,67;493869,04
"521640 Paraúna";103253,16;586921,84;757727,12;515219,15;1963121,27
"521680 Petrolina de Goiás";116456,19;140001,30;105571,85;66819,50;428848,84
"521690 Pilar de Goiás";10947,40;17150,06;24885,68;21352,19;74335,33
"521710 Piracanjuba";835391,07;846278,13;993207,74;698530,39;3373407,33
"521720 Piranhas";328104,39;337278,89;372303,46;257685,29;1295372,03
"521730 Pirenópolis";1568,60;1528,60;7436,05;12239,99;22773,24
"521740 Pires do Rio";1379998,31;1285775,29;1352908,07;900298,21;4918979,88
"521760 Planaltina";1516651,80;1103947,84;4316397,96;2155880,35;9092877,95
"521770 Pontalina";538626,58;658264,80;741511,29;428196,61;2366599,28
"521800 Porangatu";4407819,41;4796353,17;4302521,26;4245640,90;17752334,74
"521805 Porteirão";42580,13;43231,07;41989,45;29232,85;157033,50
"521810 Portelândia";245692,97;178661,65;242928,08;234281,00;901563,70
"521830 Posse";479057,23;684319,69;806910,22;1245487,96;3215775,10
"521839 Professor Jamil";119348,19;95798,01;100161,82;115032,09;430340,11
"521850 Quirinópolis";1446879,24;2506268,42;3091770,82;2093499,44;9138417,92
"521860 Rialma";179802,05;183183,65;241844,48;234665,85;839496,03
"521870 Rianápolis";9866,20;23047,94;68094,92;76883,53;177892,59
