ranking;grupo_n;score;co_mun;no_mun;uf;desemp_medio_ideb;qt_iniciativas;media_prioridade_operacional;idh_2010;media_prioridade_obra;dist_id_serie;label_media_ideb;label_iniciativas;label_prioridade_oper;label_idh;label_prioridade_obra;label_dist_id_serie
54;6;-0,172055711;5219902;São Francisco de Goiás;GO;0,008715276;0,025585763;0,010360541;0,035497383;0,040810986;0,059081253;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
55;6;-0,172050767;3168051;Taparuba;MG;0,009248308;0,025585763;0,010360541;0,035406032;0,040810986;0,059081253;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
56;6;-0,170608778;2304905;Groaíras;CE;0,005218482;0,025585763;0,010360541;0,035223329;0,040810986;0,060603775;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
57;6;-0,170574097;3123858;Entre Folhas;MG;0,006453079;0,025585763;0,010360541;0,035238554;0,040810986;0,060603775;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
58;6;-0,170525913;3150158;Piedade de Caratinga;MG;0,009903803;0,025585763;0,010360541;0,034903599;0,040810986;0,060603775;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
59;6;-0,169007232;3146255;Padre Carvalho;MG;0,009419818;0,025585763;0,010360541;0,034705671;0,040810986;0,062126297;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
60;6;-0,169002209;3129608;Ibiaí;MG;0,010229544;0,025585763;0,010360541;0,03493405;0,040810986;0,062126297;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
61;6;-0,167485723;3106606;Bertópolis;MG;0,009355648;0,025585763;0,010360541;0,034629545;0,040810986;0,063648819;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
62;6;-0,167478935;3124302;Espinosa;MG;0,010217186;0,025585763;0,010360541;0,035131978;0,040810986;0,063648819;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
63;6;-0,167477604;3141603;Mercês;MG;0,010393133;0,025585763;0,010360541;0,035695311;0,040810986;0,063648819;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
64;6;-0,165961429;3102407;Alvorada de Minas;MG;0,010229544;0,025585763;0,010360541;0,03429459;0,040810986;0,065171341;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
65;6;-0,162910378;3142908;Monte Azul;MG;0,010229544;0,025585763;0,010360541;0,035619185;0,040810986;0,068216386;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
66;6;-0,162910371;3153509;Alto Jequitibá;MG;0,010229544;0,025585763;0,010360541;0,03563441;0,040810986;0,068216386;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
67;6;-0,161393147;3116308;Cipotânea;MG;0,010229544;0,025585763;0,010360541;0,034401167;0,040810986;0,069738908;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
68;6;-0,16003783;2304004;Coreaú;CE;0,003230074;0,025585763;0,010360541;0,034873149;0,040810986;0,07126143;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
69;6;-0,159889017;2306009;Iracema;CE;0,007848379;0,025585763;0,010360541;0,035512608;0,040810986;0,07126143;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
70;6;-0,158350133;3136579;Josenópolis;MG;0,010287804;0,025585763;0,010360541;0,034172789;0,040810986;0,072783953;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
71;6;-0,156971752;2303659;Catunda;CE;0,003769451;0,025585763;0,010360541;0,034857924;0,040810986;0,074306475;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
72;6;-0,156860416;2312809;Senador Sá;CE;0,00717929;0,025585763;0,010360541;0,034766572;0,040810986;0,074306475;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
73;6;-0,156845331;3162708;São João do Paraíso;MG;0,007895917;0,025585763;0,010360541;0,034949275;0,040810986;0,074306475;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
74;6;-0,15682211;5220702;Sítio D'Abadia;GO;0,010182434;0,025585763;0,010360541;0,034979725;0,040810986;0,074306475;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
75;6;-0,156820342;3167103;Serro;MG;0,010229544;0,025585763;0,010360541;0,035573509;0,040810986;0,074306475;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
76;6;-0,155312996;3120870;Curral de Dentro;MG;0,008777711;0,025585763;0,010360541;0,034492518;0,040810986;0,075828997;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
77;6;-0,155307094;3142700;Montalvânia;MG;0,009064777;0,025585763;0,010360541;0,034918824;0,040810986;0,075828997;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
78;6;-0,155297624;1101484;São Felipe D'Oeste;RO;0,010396338;0,025585763;0,010360541;0,035466932;0,040810986;0,075828997;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
79;6;-0,153780566;3164506;São Sebastião do Maranhão;MG;0,010229544;0,025585763;0,010360541;0,034431617;0,040810986;0,077351519;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
80;6;-0,153778145;3125903;Ferros;MG;0,010229544;0,025585763;0,010360541;0,034766572;0,040810986;0,077351519;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
81;6;-0,153777953;3161601;São Geraldo da Piedade;MG;0,01054089;0,025585763;0,010360541;0,034720897;0,040810986;0,077351519;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
82;6;-0,153777871;3125408;Felício dos Santos;MG;0,010229544;0,025585763;0,010360541;0,034812248;0,040810986;0,077351519;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
83;6;-0,152270348;3130556;Imbé de Minas;MG;0,009006089;0,025585763;0,010360541;0,034005311;0,040810986;0,078874042;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
84;6;-0,152263174;3127305;Galiléia;MG;0,008803626;0,025585763;0,010360541;0,035543059;0,040810986;0,078874042;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
85;6;-0,152258559;3102704;Cachoeira de Pajeú;MG;0,01020437;0,025585763;0,010360541;0,034385942;0,040810986;0,078874042;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
86;6;-0,152256828;3120003;Córrego Novo;MG;0,009549847;0,025585763;0,010360541;0,035208104;0,040810986;0,078874042;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
87;6;-0,152253612;5214879;Nova Iguaçu de Goiás;GO;0,009990116;0,025585763;0,010360541;0,035558284;0,040810986;0,078874042;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
88;6;-0,150732005;3134707;Jacinto;MG;0,010147981;0,025585763;0,010360541;0,035025401;0,040810986;0,080396564;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
89;6;-0,150731876;3170057;Ubaporanga;MG;0,010393133;0,025585763;0,010360541;0,03493405;0,040810986;0,080396564;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
90;6;-0,15073151;5108105;Tesouro;MT;0,009899581;0,025585763;0,010360541;0,035558284;0,040810986;0,080396564;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
91;6;-0,149222552;3155603;Rio Pardo de Minas;MG;0,008573143;0,025585763;0,010360541;0,035086302;0,040810986;0,081919086;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
92;6;-0,14922186;3115458;Catuji;MG;0,009750801;0,025585763;0,010360541;0,033807383;0,040810986;0,081919086;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
93;6;-0,149209456;3159357;Santa Rita de Minas;MG;0,010393133;0,025585763;0,010360541;0,034918824;0,040810986;0,081919086;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
94;6;-0,149208753;3111150;Campo Azul;MG;0,010478339;0,025585763;0,010360541;0,035040626;0,040810986;0,081919086;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
95;6;-0,149207703;3141009;Mato Verde;MG;0,010229544;0,025585763;0,010360541;0,03566486;0,040810986;0,081919086;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
96;6;-0,149207545;3144003;Mutum;MG;0,01054089;0,025585763;0,010360541;0,035390806;0,040810986;0,081919086;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
97;6;-0,147799224;2310951;Pires Ferreira;CE;0,004913822;0,025585763;0,010360541;0,03458387;0,040810986;0,083441608;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
98;6;-0,147774181;2304251;Cruz;CE;0,005503578;0,025585763;0,010360541;0,035208104;0,040810986;0,083441608;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
99;6;-0,14768469;4218251;Timbó Grande;SC;0,010588369;0,025585763;0,010360541;0,035619185;0,040810986;0,083441608;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
100;6;-0,146163438;3148707;Pedra Azul;MG;0,010407222;0,025585763;0,010360541;0,035131978;0,040810986;0,084964131;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
101;6;-0,144755108;2305605;Independência;CE;0,004862544;0,025585763;0,010360541;0,035208104;0,040810986;0,086486653;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
102;6;-0,14468602;5108907;Nova Maringá;MT;0,006957863;0,025585763;0,010360541;0,035680086;0,040810986;0,086486653;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
103;6;-0,144670493;2311108;Porteiras;CE;0,007705621;0,025585763;0,010360541;0,035055851;0,040810986;0,086486653;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
104;6;-0,144658655;3132503;Itamarandiba;MG;0,008292827;0,025585763;0,010360541;0,035421257;0,040810986;0,086486653;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
105;6;-0,144641574;5106208;Nova Brasilândia;MT;0,009899581;0,025585763;0,010360541;0,035497383;0,040810986;0,086486653;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
106;6;-0,144641364;3151909;Pocrane;MG;0,010229544;0,025585763;0,010360541;0,035116752;0,040810986;0,086486653;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
107;6;-0,144640045;4122651;Rosário do Ivaí;PR;0,010271504;0,025585763;0,010360541;0,03566486;0,040810986;0,086486653;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
108;6;-0,144639862;3162302;São João da Mata;MG;0,010425901;0,025585763;0,010360541;0,035527833;0,040810986;0,086486653;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
109;6;-0,143305247;2308906;Morrinhos;CE;0,003375055;0,025585763;0,010360541;0,034538194;0,040810986;0,088009175;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
110;6;-0,14318257;3135357;Japonvar;MG;0,00638009;0,025585763;0,010360541;0,034842698;0,040810986;0,088009175;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
111;6;-0,143118798;3154507;Riacho dos Machados;MG;0,010229544;0,025585763;0,010360541;0,035131978;0,040810986;0,088009175;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
112;6;-0,141599189;3532306;Natividade da Serra;SP;0,009488238;0,025585763;0,010360541;0,035558284;0,040810986;0,089531697;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
113;6;-0,140089319;3161205;São Francisco de Paula;MG;0,008423491;0,025585763;0,010360541;0,03563441;0,040810986;0,09105422;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
114;6;-0,140074126;3122603;Dom Joaquim;MG;0,010229544;0,025585763;0,010360541;0,035055851;0,040810986;0,09105422;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
115;6;-0,138570612;2308005;Massapê;CE;0,008322591;0,025585763;0,010360541;0,0349645;0,040810986;0,092576742;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
116;6;-0,138563534;2312205;Santa Quitéria;CE;0,0087983;0,025585763;0,010360541;0,0349645;0,040810986;0,092576742;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
117;6;-0,138555664;3163607;São José do Mantimento;MG;0,009323281;0,025585763;0,010360541;0,035588734;0,040810986;0,092576742;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
118;6;-0,138555569;3171030;Verdelândia;MG;0,010229544;0,025585763;0,010360541;0,034477293;0,040810986;0,092576742;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
119;6;-0,138551547;5103106;Cocalinho;MT;0,009877175;0,025585763;0,010360541;0,03563441;0,040810986;0,092576742;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
120;6;-0,137114303;3160454;Santo Antônio do Retiro;MG;0,005948581;0,025585763;0,010360541;0,03426414;0,040810986;0,094099264;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
121;6;-0,137041422;3108255;Bonito de Minas;MG;0,010229544;0,025585763;0,010360541;0,033761708;0,040810986;0,094099264;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
122;6;-0,137040137;3125952;Fervedouro;MG;0,009234467;0,025585763;0,010360541;0,034416392;0,040810986;0,094099264;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
123;6;-0,137027754;3127339;Gameleiras;MG;0,010229544;0,025585763;0,010360541;0,035482158;0,040810986;0,094099264;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
124;6;-0,135510313;3543006;Ribeirão Branco;SP;0,009428578;0,025585763;0,010360541;0,03531468;0,040810986;0,095621786;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
125;6;-0,135508806;3138674;Luisburgo;MG;0,00997436;0,025585763;0,010360541;0,034842698;0,040810986;0,095621786;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
126;6;-0,13550694;5107578;Rondolândia;MT;0,009899581;0,025585763;0,010360541;0,035329905;0,040810986;0,095621786;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
127;6;-0,135505538;3138658;Lontra;MG;0,010171227;0,025585763;0,010360541;0,035421257;0,040810986;0,095621786;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
128;6;-0,135505265;3156809;Sabinópolis;MG;0,010412767;0,025585763;0,010360541;0,035299455;0,040810986;0,095621786;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
129;6;-0,133995521;4215356;Saltinho;SC;0,008722855;0,025585763;0,010360541;0,035543059;0,040810986;0,097144309;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
130;6;-0,133982223;3131109;Inimutaba;MG;0,010355597;0,025585763;0,010360541;0,035695311;0,040810986;0,097144309;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
131;6;-0,132473254;3165552;Setubinha;MG;0,010229544;0,025585763;0,010360541;0,033837834;0,040810986;0,098666831;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
132;6;-0,132462126;3162807;São João Evangelista;MG;0,009884467;0,025585763;0,010360541;0,035299455;0,040810986;0,098666831;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
133;6;-0,132460942;3155009;Rio Doce;MG;0,009990478;0,025585763;0,010360541;0,035695311;0,040810986;0,098666831;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
134;6;-0,131044831;2304269;Deputado Irapuan Pinheiro;CE;0,005373575;0,025585763;0,010360541;0,034857924;0,040810986;0,100189353;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
135;6;-0,131031942;2303105;Cariré;CE;0,005744383;0,025585763;0,010360541;0,034659996;0,040810986;0,100189353;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
136;6;-0,130992545;2307809;Marco;CE;0,006890963;0,025585763;0,010360541;0,034903599;0,040810986;0,100189353;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
137;6;-0,129427094;3132008;Itacambira;MG;0,008898363;0,025585763;0,010360541;0,035147203;0,040810986;0,101711875;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
138;6;-0,129421758;3116100;Chapada do Norte;MG;0,009691224;0,025585763;0,010360541;0,034690446;0,040810986;0,101711875;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
139;6;-0,129415903;3166956;Serranópolis de Minas;MG;0,010229544;0,025585763;0,010360541;0,035223329;0,040810986;0,101711875;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
140;6;-0,128141374;2309201;Nova Olinda;CE;0,002652602;0,025585763;0,010360541;0,035101527;0,040810986;0,103234398;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
141;6;-0,126380268;3112109;Caparaó;MG;0,009082215;0,025585763;0,010360541;0,035086302;0,040810986;0,10475692;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
142;6;-0,126371211;3106507;Berilo;MG;0,010229544;0,025585763;0,010360541;0,035147203;0,040810986;0,10475692;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
143;6;-0,126370287;3150604;Piracema;MG;0,010229544;0,025585763;0,010360541;0,035421257;0,040810986;0,10475692;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
144;6;-0,124864491;3104700;Ataléia;MG;0,008879212;0,025585763;0,010360541;0,034538194;0,040810986;0,106279442;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
145;6;-0,124848625;3166006;Senhora de Oliveira;MG;0,01019556;0,025585763;0,010360541;0,035192878;0,040810986;0,106279442;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
146;6;-0,12332816;3170008;Ubaí;MG;0,010147981;0,025585763;0,010360541;0,034857924;0,040810986;0,107801964;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
147;6;-0,123326202;4106803;Cruz Machado;PR;0,009937618;0,025585763;0,010360541;0,035695311;0,040810986;0,107801964;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
148;6;-0,121892609;2310506;Pedra Branca;CE;0,006012894;0,025585763;0,010360541;0,034766572;0,040810986;0,109324487;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
149;6;-0,121819478;2312403;São Gonçalo do Amarante;CE;0,008545527;0,025585763;0,010360541;0,035710536;0,040810986;0,109324487;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
150;6;-0,12181448;3123528;Durandé;MG;0,008889569;0,025585763;0,010360541;0,035406032;0,040810986;0,109324487;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
151;6;-0,12180918;3142502;Monjolos;MG;0,009298882;0,025585763;0,010360541;0,035482158;0,040810986;0,109324487;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
152;6;-0,121803779;5108303;União do Sul;MT;0,009924076;0,025585763;0,010360541;0,035710536;0,040810986;0,109324487;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
153;6;-0,121803176;3126901;Frei Inocêncio;MG;0,01009939;0,025585763;0,010360541;0,035451707;0,040810986;0,109324487;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
154;6;-0,120318634;2306553;Itarema;CE;0,007678001;0,025585763;0,010360541;0,034812248;0,040810986;0,110847009;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
155;6;-0,120308595;3140100;Marilac;MG;0,008076642;0,025585763;0,010360541;0,034949275;0,040810986;0,110847009;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
156;6;-0,120303981;2303600;Catarina;CE;0,008290445;0,025585763;0,010360541;0,034994951;0,040810986;0,110847009;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
157;6;-0,120288824;3163003;São José da Safira;MG;0,009760168;0,025585763;0,010360541;0,034462068;0,040810986;0,110847009;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
158;6;-0,12027974;5206701;Damianópolis;GO;0,010325365;0,025585763;0,010360541;0,035543059;0,040810986;0,110847009;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
159;6;-0,118817925;2305654;Ipaporanga;CE;0,007041088;0,025585763;0,010360541;0,034401167;0,040810986;0,112369531;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
160;6;-0,11879521;2301604;Assaré;CE;0,007765332;0,025585763;0,010360541;0,034720897;0,040810986;0,112369531;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
161;6;-0,118764117;2517407;Zabelê;PB;0,009462487;0,025585763;0,010360541;0,035071077;0,040810986;0,112369531;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
162;6;-0,118761849;2310209;Paracuru;CE;0,009605697;0,025585763;0,010360541;0,03528423;0,040810986;0,112369531;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
163;6;-0,117276605;2313401;Tianguá;CE;0,007471334;0,025585763;0,010360541;0,035588734;0,040810986;0,113892053;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
164;6;-0,117245083;1100452;Buritis;RO;0,009210483;0,025585763;0,010360541;0,0349645;0,040810986;0,113892053;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
165;6;-0,117238527;3126752;Franciscópolis;MG;0,010274858;0,025585763;0,010360541;0,034766572;0,040810986;0,113892053;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;baixo_dist_id_serie
